Date,Title,ppc_Title,Tokens,Stop_tokens,Sentiment_Word,Pos_Word,Neg_Word,Zero_Word,Score
2024-02-07,"네이버웹툰, '작가 발굴 X 크로스보더' 전략 일본서 통했다",네이버웹툰   작가 발굴 X 크로스보더  전략 일본서 통했다,"['네이버웹툰', '작가', '발굴', '크로스', '보더', '전략', '일본', '서']",네이버웹툰 작가 발굴 크로스 보더 전략 일본 서,"발굴, 일본",발굴,,"네이버웹툰, 작가, 크로스, 보더, 전략, 일본, 서",1
2024-02-07,유한주 네이버 클라우드 박사 발표 듣는 박윤규 제2차관,유한주 네이버 클라우드 박사 발표 듣는 박윤규 제2차관,"['유', '네이버', '클라우드', '박사', '발표', '박윤', '규', '차관']",유 클라우드 박사 발표 박윤 규 차관,"클라우드, 발표",,,"유, 클라우드, 박사, 발표, 박윤, 규, 차관",0
2024-02-07,"에이블리, ""네이버 매각설 사실 무근""",에이블리   네이버 매각설 사실 무근,"['불리', '네이버', '매각설']",불리 매각설,,,,"불리, 매각설",0
2024-02-07,소프트웨어 M&A 70% 급감했는데…네이버·카카오 옥죄겠다는 尹정부,소프트웨어 M A 70  급감했는데 네이버 카카오 옥죄겠다는 尹정부,"['소프트웨어', '급감', '네이버', '카카오', '정부']",소프트웨어 급감 카카오 정부,"급감, 카카오, 정부",,급감,"소프트웨어, 카카오, 정부",-1
2024-02-07,"생활공작소, 네이버 쇼핑서 신제품 '실내건조 세탁세제' 단독 공개",생활공작소  네이버 쇼핑서 신제품  실내건조 세탁세제  단독 공개,"['생활', '공작', '소', '네이버', '쇼핑', '서', '제품', '실내', '건조', '세탁', '세제', '단독', '공개']",생활 공작 소 쇼핑 서 제품 실내 건조 세탁 세제 단독 공개,단독,단독,,"생활, 공작, 소, 쇼핑, 서, 제품, 실내, 건조, 세탁, 세제, 공개",1
2024-02-07,진짜·가짜 경계 허무는 딥페이크...‘1분 짜리 음성 데이터로도 완성’,진짜 가짜 경계 허무는 딥페이크    1분 짜리 음성 데이터로도 완성,"['가짜', '경계', '허무', '딥', '페이크', '음성', '데이터', '완성']",가짜 경계 허무 딥 페이크 음성 데이터 완성,"가짜, 허무, 페이크, 완성",완성,"가짜, 허무, 페이크","경계, 딥, 음성, 데이터",-3
2024-02-07,'네이버·카카오' 등 '화색'...'플랫폼법' 사실상 입법 무산,네이버 카카오  등  화색     플랫폼법  사실상 입법 무산,"['네이버', '카카오', '화색', '플랫폼', '법', '사실', '입법', '무산']",카카오 화색 플랫폼 법 사실 입법 무산,"카카오, 화색, 플랫폼, 사실, 무산",화색,무산,"카카오, 플랫폼, 법, 사실, 입법",0
2024-02-07,"네이버 ""의료용 AI 서비스 만족도 늘어…정부, 기업·학계 연구 지원 꾸준해야...",네이버  의료용 AI 서비스 만족도 늘어 정부  기업 학계 연구 지원 꾸준해야,"['네이버', '의료', '서비스', '만족도', '정부', '기업', '학계', '연구', '지원']",의료 서비스 만족도 정부 기업 학계 연구 지원,"서비스, 정부, 기업, 지원",지원,,"의료, 서비스, 만족도, 정부, 기업, 학계, 연구",1
2024-02-07,네이버 해피빈 모금 통한 ‘2024 설명절 맞이 떡국 제공’,네이버 해피빈 모금 통한  2024 설명절 맞이 떡국 제공,"['네이버', '해피빈', '모금', '설', '명절', '맞이', '떡국', '제공']",해피빈 모금 설 명절 맞이 떡국 제공,"명절, 제공",제공,,"해피빈, 모금, 설, 명절, 맞이, 떡국",1
2024-02-07,삼성페이 손잡으니 결제액 '쑥'…네이버·카카오페이 '오프라인' 쟁탈전,삼성페이 손잡으니 결제액  쑥  네이버 카카오페이  오프라인  쟁탈전,"['삼성', '페이', '결제액', '네이버', '카카오페이', '오프라인', '쟁탈전']",삼성 페이 결제액 카카오페이 오프라인 쟁탈전,"삼성, 페이, 카카오페이, 쟁탈전",,,"삼성, 페이, 결제액, 카카오페이, 오프라인, 쟁탈전",0
2024-02-07,"웅진식품, 초록매실·알로에 제로 버전 출시…12일 네이버쇼핑 단독 론칭",웅진식품  초록매실 알로에 제로 버전 출시 12일 네이버쇼핑 단독 론칭,"['웅진식품', '초록', '매실', '알로에', '제로', '버전', '출시', '네이버쇼핑', '단독', '론칭']",웅진식품 초록 매실 알로에 제로 버전 출시 네이버쇼핑 단독 론칭,"출시, 단독","출시, 단독",,"웅진식품, 초록, 매실, 알로에, 제로, 버전, 네이버쇼핑, 론칭",2
2024-02-07,AI서비스 계속 내놓더니…‘정보 리스크’ 직면한 네이버,AI서비스 계속 내놓더니  정보 리스크  직면한 네이버,"['서비스', '정보', '리스크', '직면', '네이버']",서비스 정보 리스크 직면,"서비스, 정보, 리스크",,리스크,"서비스, 정보, 직면",-1
2024-02-07,'만화 본고장' 일본서 고지전 벌이는 카카오·네이버 웹툰,만화 본고장  일본서 고지전 벌이는 카카오 네이버 웹툰,"['만화', '본고장', '일본', '서', '고지전', '카카오', '네이버', '웹툰']",만화 본고장 일본 서 고지전 카카오 웹툰,"일본, 카카오",,,"만화, 본고장, 일본, 서, 고지전, 카카오, 웹툰",0
2024-02-07,"네이버클라우드-NHN클라우드, ‘하이퍼클로바X’ 생태계 확장과 AI 공동사업 ...",네이버클라우드 NHN클라우드   하이퍼클로바X  생태계 확장과 AI 공동사업,"['네이버클라우드', '클라우드', '하이퍼클로바X', '생태', '확장', '공동', '사업']",네이버클라우드 클라우드 하이퍼클로바X 생태 확장 공동 사업,"클라우드, 확장, 사업",확장,,"네이버클라우드, 클라우드, 하이퍼클로바X, 생태, 공동, 사업",1
2024-02-07,"공정위, 플랫폼법 발표 연기... 사전지정 방식 대안도 검토",공정위  플랫폼법 발표 연기    사전지정 방식 대안도 검토,"['공정위', '플랫폼', '법', '발표', '연기', '사전', '지정', '방식', '대안', '검토']",공정위 플랫폼 법 발표 연기 사전 지정 방식 대안 검토,"공정위, 플랫폼, 발표, 연기",,"공정위, 연기","플랫폼, 법, 발표, 사전, 지정, 방식, 대안, 검토",-2
2024-02-07,"하영올레 코스, 네이버·카카오맵에서 실시간 위치 확인 가능",하영올레 코스  네이버 카카오맵에서 실시간 위치 확인 가능,"['하영', '올레', '코스', '네이버', '카카오', '실시간', '위치', '확인', '가능']",하영 올레 코스 카카오 실시간 위치 확인 가능,"카카오, 실시간, 확인, 가능",가능,,"하영, 올레, 코스, 카카오, 실시간, 위치, 확인",1
2024-02-07,"10대 다이소·20대 올영·30대 네이버·40대 쿠팡 [뷰티의 진화, 디토가 대세...",10대 다이소 20대 올영 30대 네이버 40대 쿠팡  뷰티의 진화  디토가 대세,"['다이소', '영', '네이버', '쿠팡', '뷰티', '진화', '디토', '대세']",다이소 영 쿠팡 뷰티 진화 디토 대세,"쿠팡, 진화, 대세","진화, 대세",,"다이소, 영, 쿠팡, 뷰티, 디토",2
2024-02-07,3년 전 네이버 넘었던 카카오의 '이유 있는 퇴행' [IT+],3년 전 네이버 넘었던 카카오의  이유 있는 퇴행,"['네이버', '카카오', '이유', '퇴행']",카카오 이유 퇴행,"카카오, 이유",,,"카카오, 이유, 퇴행",0
2024-02-07,"네이버 '치지직' vs 아프리카TV '숲', 스트리머·시청자 확보 '총력전'",네이버  치지직  VS 아프리카TV  숲   스트리머 시청자 확보  총력전,"['네이버', '아프리카', '숲', '스트리머', '시청자', '확보', '총력전']",아프리카 숲 스트리머 시청자 확보 총력전,"확보, 총력전","확보, 총력전",,"아프리카, 숲, 스트리머, 시청자",2
2024-02-07,네이버가 건국전쟁 포스터 숨기는 이유는?,네이버가 건국전쟁 포스터 숨기는 이유는,"['네이버', '건국', '전쟁', '포스터', '이유']",건국 전쟁 포스터 이유,"전쟁, 이유",,,"건국, 전쟁, 포스터, 이유",0
2024-02-07,[커머스BN] 동대문 풀필먼트가 무너지고 있다 (feat. 네이버),동대문 풀필먼트가 무너지고 있다  FEAT  네이버,"['동대문', '풀필먼트가', '네이버']",동대문 풀필먼트가,,,,"동대문, 풀필먼트가",0
2024-02-07,"중고나라, 클래식카코리아에 결제 시스템 제공",중고나라  클래식카코리아에 결제 시스템 제공,"['중고나라', '클래식', '카', '코리아', '결제', '시스템', '제공']",중고나라 클래식 카 코리아 결제 시스템 제공,제공,제공,,"중고나라, 클래식, 카, 코리아, 결제, 시스템",1
2024-02-07,시흥시 '버섯샌드쿠키' 이달 중 출시…농가와 협업 개발,시흥시  버섯샌드쿠키  이달 중 출시 농가와 협업 개발,"['시흥시', '버섯샌드', '쿠키', '이달', '출시', '농가', '협업', '개발']",시흥시 버섯샌드 쿠키 이달 출시 농가 협업 개발,"출시, 협업, 개발","출시, 협업, 개발",,"시흥시, 버섯샌드, 쿠키, 이달, 농가",3
2024-02-07,"투어스, 기록적 상승세…5세대 톱 예약",투어스  기록적 상승세 5세대 톱 예약,"['투어스', '기록', '상승세', '세대', '톱', '예약']",투어스 기록 상승세 세대 톱 예약,"상승세, 톱","상승세, 톱",,"투어스, 기록, 세대, 예약",2
2024-02-07,"메타, AI이미지에 꼬리표… 딥페이크와 전쟁 신호탄",메타  AI이미지에 꼬리표  딥페이크와 전쟁 신호탄,"['메타', '이미지', '꼬리표', '딥페이크', '전쟁', '신호탄']",메타 이미지 꼬리표 딥페이크 전쟁 신호탄,"꼬리표, 딥페이크, 전쟁",,꼬리표,"메타, 이미지, 딥페이크, 전쟁, 신호탄",-1
2024-02-07,"쿠팡, 사람인, 네이버 웹툰...2월 1주차 구글 플레이 앱 검색 트렌드지수 순위",쿠팡  사람인  네이버 웹툰   2월 1주차 구글 플레이 앱 검색 트렌드지수 순위,"['쿠팡', '사람', '네이버', '웹툰', '구글', '플레이', '앱', '검색', '트렌드', '지수', '순위']",쿠팡 웹툰 구글 플레이 앱 검색 트렌드 지수 순위,"쿠팡, 구글, 트렌드, 지수",트렌드,,"쿠팡, 웹툰, 구글, 플레이, 앱, 검색, 지수, 순위",1
2024-02-07,‘플랫폼법’ 사전지정 재검토…공정위 “입법 계획 변함 없어”,플랫폼법  사전지정 재검토 공정위  입법 계획 변함 없어,"['플랫폼', '법', '사전', '지정', '검토', '공정위', '입법', '계획']",플랫폼 법 사전 지정 검토 공정위 입법 계획,"플랫폼, 공정위",,공정위,"플랫폼, 법, 사전, 지정, 검토, 입법, 계획",-1
2024-02-07,"'잠재적 범죄자'된 플랫폼기업…""현실판 마이너리티 리포트""",잠재적 범죄자 된 플랫폼기업  현실판 마이너리티 리포트,"['잠재', '범죄자', '플랫폼', '기업', '현실', '마이너리티', '리포트']",잠재 범죄자 플랫폼 기업 현실 마이너리티 리포트,"범죄자, 플랫폼, 기업",,범죄자,"잠재, 플랫폼, 기업, 현실, 마이너리티, 리포트",-1
2024-02-07,"유튜브 '꼼수'에 속수무책 ""판도라TV 꼴 날라""…네카오도 전철 밟나",유튜브  꼼수 에 속수무책  판도라TV 꼴 날라  네카오도 전철 밟나,"['유튜브', '꼼수', '속수무책', '판도라TV', '꼴', '네카오', '전철']",유튜브 꼼수 속수무책 판도라TV 꼴 네카오 전철,"유튜브, 꼼수, 꼴, 네카오",,"꼼수, 꼴","유튜브, 속수무책, 판도라TV, 네카오, 전철",-2
2024-02-07,고양이 피로회복제 ‘펫바이블 에너캣’ 네이버 펫윈도 입점,고양이 피로회복제  펫바이블 에너캣  네이버 펫윈도 입점,"['고양이', '피로', '회복제', '펫바이블', '에너캣', '네이버', '팻', '윈도', '입점']",고양이 피로 회복제 펫바이블 에너캣 팻 윈도 입점,"피로, 입점",입점,피로,"고양이, 회복제, 펫바이블, 에너캣, 팻, 윈도",0
2024-02-08,"네이버, 보안 취약점 찾아준 해커들에 포상금 1억 지급",네이버  보안 취약점 찾아준 해커들에 포상금 1억 지급,"['네이버', '보안', '취약점', '해커', '포상금', '지급']",보안 취약점 해커 포상금 지급,지급,지급,,"보안, 취약점, 해커, 포상금",1
2024-02-08,온라인쇼핑에 월평균 20만원 지출…만족도는 쿠팡·네이버·G마켓 순,온라인쇼핑에 월평균 20만원 지출 만족도는 쿠팡 네이버 G마켓 순,"['온라인', '쇼핑', '월평균', '지출', '만족도', '쿠팡', '네이버', 'G마켓', '순']",온라인 쇼핑 월평균 지출 만족도 쿠팡 G마켓 순,쿠팡,,,"온라인, 쇼핑, 월평균, 지출, 만족도, 쿠팡, G마켓, 순",0
2024-02-08,"[보안리더스] 비공대생 파출소장, 네이버 최고보안책임자가 되다",비공대생 파출소장  네이버 최고보안책임자가 되다,"['비', '공대', '파출소장', '네이버', '최고', '보안', '책임자']",비 공대 파출소장 최고 보안 책임자,최고,최고,,"비, 공대, 파출소장, 보안, 책임자",1
2024-02-08,"""1000원 내고 1시간 마음껏 즐긴다""..네이버웹툰 '몰아보기 시간권' 출시",1000원 내고 1시간 마음껏 즐긴다   네이버웹툰  몰아보기 시간권  출시,"['네이버웹툰', '시간', '출시']",네이버웹툰 시간 출시,"시간, 출시",출시,,"네이버웹툰, 시간",1
2024-02-08,투자자들 원성에 네이버-카카오 '코인 동맹' 처음부터 '삐끗',투자자들 원성에 네이버 카카오  코인 동맹  처음부터  삐끗,"['투자자', '원성', '네이버', '카카오', '코인', '동맹', '처음']",투자자 원성 카카오 코인 동맹 처음,"원성, 카카오, 동맹",동맹,원성,"투자자, 카카오, 코인, 처음",0
2024-02-08,"생성AI 기사 제한하는 네이버, 사람 관여 '상당'하면 허용?",생성AI 기사 제한하는 네이버  사람 관여  상당 하면 허용,"['생성', '기사', '제한', '네이버', '사람', '관여', '상당', '허용']",생성 기사 제한 관여 상당 허용,"기사, 제한, 허용",허용,제한,"생성, 기사, 관여, 상당",0
2024-02-08,"네이버 치지직, 보겸 영입? 스트리머 지원에 50억원대 투입",네이버 치지직  보겸 영입  스트리머 지원에 50억원대 투입,"['네이버', '보', '영입', '스트리머', '지원', '투입']",영입 스트리머 지원 투입,"영입, 지원, 투입","영입, 지원, 투입",,스트리머,3
2024-02-08,"네이버 웹툰 환수왕, 설맞이 이벤트 진행",네이버 웹툰 환수왕  설맞이 이벤트 진행,"['네이버', '웹툰', '환수', '왕', '설맞이', '이벤트', '진행']",웹툰 환수 왕 설맞이 이벤트 진행,"이벤트, 진행","이벤트, 진행",,"웹툰, 환수, 왕, 설맞이",2
2024-02-08,"플랫폼법안 사실상 물 건너가나, 공정위 후퇴에 네이버 카카오 한숨 돌려",플랫폼법안 사실상 물 건너가나  공정위 후퇴에 네이버 카카오 한숨 돌려,"['플랫폼', '법안', '사실', '물', '공정위', '후퇴', '네이버', '카카오', '한숨']",플랫폼 법안 사실 물 공정위 후퇴 카카오 한숨,"플랫폼, 사실, 공정위, 후퇴, 카카오, 한숨",,"공정위, 후퇴, 한숨","플랫폼, 법안, 사실, 물, 카카오",-3
